Recording	Participant	Timeline	TOI	Interval	Media	Condition	AOI	Sentence	Duration_of_interval	Start_of_interval	Last_key_press	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Average_pupil_diameter	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Average_whole-fixation_pupil_diameter	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_mouse_clicks	Time_to_first_mouse_click	Time_from_first_fixation_to_mouse_click	Number_of_mouse_clicks_and_releases	Time_to_first_mouse_click_and_release	Time_from_first_fixation_to_mouse_click_and_release	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade	Character_index	Word_index	Sentence_index	AOI_string	Text_unit_type	Number_of_units	First-pass_first_fixation_duration	First-pass_duration	Selective_regression-path_duration	First-pass_regression	Total_duration_of_fixations	Regression-path_duration	Re-reading_duration
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		。		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					44	1	11	。	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		8		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					1	1	12	8	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		月		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					2	1	12	月	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		7		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					3	1	12	7	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		日		87598	84868	Escape	63	63	63	63	1	75381	63	一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が		2.44655	63	63	63	63	1	75381	63	2.44655	63	63	63	63	1	75381	63	80	80	80	80	1	75364	80	0			0			0	75364	75444	61.49	192.03	4	1	12	日	Character		0	0	0		63	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		前		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					5	1	12	前	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		後		87598	84868	Escape	165	165	165	165	1	75199	165	一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が		2.44609	165	165	165	165	1	75199	165	2.44609	165	165	165	165	1	75199	165	211	211	211	211	1	75153	211	0			0			0	75153	75364	323.13	61.49	6	1	12	後	Character		165	165	165	1	165	228	63
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		の		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					7	1	12	の	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		立		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					8	1	12	立	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		秋		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					9	1	12	秋	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		の		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					10	1	12	の	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		頃		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					11	1	12	頃	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		が		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					12	1	12	が	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		最		87598	84868	Escape	252	252	252	252	1	75472	252	一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が		2.44383	252	252	252	252	1	75472	252	2.44383	252	252	252	252	1	75472	252	281	281	281	281	1	75444	281	0			0			0	75444	75725	192.03	69.72	13	1	12	最	Character		252	252	252	0	252	252	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		も		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					14	1	12	も	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		暑		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					15	1	12	暑	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		く		87598	84868	Escape	133	133	133	133	1	75744	133	一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が		2.40653	133	133	133	133	1	75744	133	2.40653	133	133	133	133	1	75744	133	152	152	152	152	1	75725	152	0			0			0	75725	75877	69.72	385.81	16	1	12	く	Character		133	133	133	0	133	133	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		な		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					17	1	12	な	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		る		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					18	1	12	る	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		。		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					19	1	12	。	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		一		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					1	1	13	一	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		方		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					2	1	13	方	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		、		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					3	1	13	、	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		日		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					4	1	13	日	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		本		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					5	1	13	本	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		に		87598	84868	Escape	177	177	177	177	1	76146	177	一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が		2.45135	177	177	177	177	1	76146	177	2.45135	177	177	177	177	1	76146	177	197	197	197	197	1	76126	197	0			0			0	76126	76322	76.83	252.26	6	1	13	に	Character		0	0	0		177	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		暑		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					7	1	13	暑	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		い		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					8	1	13	い	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		夏		87598	84868	Escape	187	187	187	187	1	75938	187	一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が		2.39803	187	187	187	187	1	75938	187	2.39803	187	187	187	187	1	75938	187	248	248	248	248	1	75877	248	0			0			0	75877	76126	385.81	76.83	9	1	13	夏	Character		187	187	187	1	187	364	177
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		を		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					10	1	13	を	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		も		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					11	1	13	も	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		た		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					12	1	13	た	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		ら		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					13	1	13	ら	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		す		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					14	1	13	す	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		気		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					15	1	13	気	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		圧		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					16	1	13	圧	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		配		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					17	1	13	配	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		置		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					18	1	13	置	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		は		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					19	1	13	は	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		年		87598	84868	Escape	170	170	170	170	1	76355	170	一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が		2.47292	170	170	170	170	1	76355	170	2.47292	170	170	170	170	1	76355	170	202	202	202	202	1	76322	202	0			0			0	76322	76525	252.26	124.5	20	1	13	年	Character		170	170	170	0	170	170	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		に		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					21	1	13	に	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		よ		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					22	1	13	よ	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		っ		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					23	1	13	っ	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		て		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					24	1	13	て	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		は		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					25	1	13	は	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		崩		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					26	1	13	崩	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		れ		87598	84868	Escape	186	186	186	186	1	76550	186	一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が		2.48307	186	186	186	186	1	76550	186	2.48307	186	186	186	186	1	76550	186	211	211	211	211	1	76525	211	0			0			0	76525	76736	124.5	283.72	27	1	13	れ	Character		186	186	186	0	186	186	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		、		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					28	1	13	、	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		太		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					29	1	13	太	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		平		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					30	1	13	平	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		洋		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					31	1	13	洋	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		高		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					32	1	13	高	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		気		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					33	1	13	気	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		圧		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					34	1	13	圧	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		の		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					35	1	13	の	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		勢		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					36	1	13	勢	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		力		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					37	1	13	力	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		が		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					38	1	13	が	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		弱		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					39	1	13	弱	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		い		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					40	1	13	い	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		と		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					41	1	13	と	Character		0	0	0		0	0	0
Recording1	testk	Version1	Instructions_V1 (1)	1	Instructions_V1 (1)		、		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					42	1	13	、	Character		0	0	0		0	0	0
