文章,主観難易度,興味度,読者の語彙量,Total_duration_of_fixations,Average_duration_of_fixations,Minimum_duration_of_fixations,Maximum_duration_of_fixations,Number_of_fixations,Time_to_first_fixation,Duration_of_first_fixation,Average_pupil_diameter,Total_duration_of_whole_fixations,Average_duration_of_whole_fixations,Minimum_duration_of_whole_fixations,Maximum_duration_of_whole_fixations,Number_of_whole_fixations,Time_to_first_whole_fixation,Duration_of_first_whole_fixation,Average_whole-fixation_pupil_diameter,Total_duration_of_Visit,Average_duration_of_Visit,Minimum_duration_of_Visit,Maximum_duration_of_Visit,Number_of_Visits,Time_to_first_Visit,Duration_of_first_Visit,Number_of_saccades_in_AOI,Time_to_entry_saccade,Time_to_exit_saccade,Peak_velocity_of_entry_saccade,Peak_velocity_of_exit_saccade,Number_of_units,First-pass_first_fixation_duration,First-pass_duration,Selective_regression-path_duration,First-pass_regression,Total_duration_of_fixations.1,Regression-path_duration,Re-reading_duration,Number_of_regression,カタカナ語使用率（動詞のみ）,カタカナ語使用率（動詞のみ）（分子）,カタカナ語使用率（名詞のみ）,カタカナ語使用率（名詞のみ）（分子）,初級語彙の数,初級語彙の比率（％）,延べ語数,文の長さの平均（文字数）,文の長さの平均（語数）,漢字使用率,漢字使用率（分子）,漢字語彙難易度（低）,漢字語彙難易度（低）（分子）,漢字語彙難易度（外）,漢字語彙難易度（外）（分子）,漢字語彙難易度（常）,漢字語彙難易度（常）（分子）,漢字語彙難易度（高）,漢字語彙難易度（高）（分子）,漢字難易度（低）,漢字難易度（低）（分子）,漢字難易度（外）,漢字難易度（外）（分子）,漢字難易度（常）,漢字難易度（常）（分子）,漢字難易度（高）,漢字難易度（高）（分子）,漢語使用率（動詞のみ）,漢語使用率（動詞のみ）（分子）,漢語使用率（名詞のみ）,漢語使用率（名詞のみ）（分子）,漢語使用率（名詞＋動詞）,漢語使用率（名詞＋動詞）（分子）,総名詞数,総文字数,複合名詞句の長さの平均,連体修飾句の長さ（文字数）,連体修飾句の長さ（語数）,連体修飾率,連体修飾率（分子）,高頻度語使用率（延べ語）,高頻度語使用率（延べ語）（分子）,Cossim_model1,Cossim_model2,Cossim_model3,Cossim_model4,Cossim_model5,Cossim_model6,Norm_model1,Norm_model2,Norm_model3,Norm_model4,Norm_model5,Norm_model6,Avecossim_model1,Avecossim_model2,Avecossim_model3,Avecossim_model4,Avecossim_model5,Avecossim_model6
45,41.218,49.679,28416,8951,256.0,63.0,574.0,35,46279.0,319.0,2.26472,8951,256.0,63.0,574.0,35,46279.0,319.0,2.26472,10171,5085.0,711.0,9460.0,2,46279.0,9460.0,30,46225.0,56853.0,398.47,262.21,1,319.0,8255.0,8951.0,1.0,8951.0,9506.0,1251.0,3,0.0,0,0.0,0,29,67.44,41,75.0,41.0,0.57,43,0.37,7,0.0,0,0.0,0,0.53,10,0.6,26,0.0,0,0.0,0,0.4,17,0.67,2,0.74,17,0.73,19,23,75,5.67,70,38,0.08,1,0.83,34,0.64740604,0.8987206,0.92683005,0.95455784,0.926102,0.93317163,17.062551,11.88916,13.383296,7.1879773,13.928113,10.129092,0.64110047,0.9408471,0.9486983,0.97176236,0.95517516,0.95265716
45,58.141,49.679,28416,5827,208.0,72.0,401.0,28,254.0,122.0,2.25202,5827,208.0,72.0,401.0,28,254.0,122.0,2.25202,6467,431.0,79.0,1112.0,15,254.0,359.0,11,198.0,614.0,400.18,38.88,2,0.0,0.0,0.0,0.9920851124876001,5827.0,0.0,0.0,0,0.0,0,0.0,0,28,70.0,40,67.0,40.0,0.45,30,0.27,3,0.0,0,0.0,0,0.73,8,0.6,18,0.0,0,0.0,0,0.4,12,0.0,0,0.79,11,0.61,11,14,67,6.0,53,30,0.25,2,0.88,35,0.46128225,0.881303,0.9072664,0.9329563,0.90757155,0.89121926,14.439114,11.295759,12.706471,6.940249,13.674125,10.32197,0.6329165,0.94613916,0.9576146,0.9627339,0.9488581,0.9418984
45,58.269,49.679,28416,6223,239.0,96.0,418.0,26,0.0,198.0,2.24689,6025,241.0,96.0,418.0,25,19233.0,390.0,2.24304,6917,769.0,114.0,1368.0,9,0.0,198.0,16,25515.0,198.0,214.8,400.18,2,198.0,198.0,6223.0,1.0,6223.0,12050.0,11852.0,3,0.0,0,0.0,0,19,67.86,30,49.0,30.0,0.22,11,0.5,2,0.0,0,0.0,0,0.5,2,0.64,7,0.0,0,0.0,0,0.36,4,0.0,0,0.36,4,0.27,4,11,49,5.5,29,17,0.2,1,0.67,20,0.5496184,0.93887424,0.9506901,0.95901996,0.9358192,0.93463415,14.185539,11.432082,12.74267,7.0511827,13.57427,10.287793,0.6048498,0.96251255,0.9660623,0.95751476,0.95454645,0.95515317
45,57.628,49.679,28416,4537,252.0,89.0,515.0,18,51816.0,156.0,2.27653,4537,252.0,89.0,515.0,18,51816.0,156.0,2.27653,4903,700.0,189.0,1769.0,7,51816.0,408.0,11,52660.0,52224.0,130.91,156.49,1,156.0,372.0,372.0,0.0,4537.0,372.0,0.0,1,0.0,0,0.0,0,17,50.0,44,70.0,44.0,0.31,22,0.22,2,0.0,0,0.0,0,0.78,7,0.5,11,0.0,0,0.0,0,0.5,11,0.0,0,0.5,9,0.43,9,18,70,4.0,25,14,0.4,4,0.43,19,0.2987727,0.9214491,0.92450076,0.9325198,0.9142504,0.91566205,17.413908,11.589532,13.262301,7.118903,13.364389,10.400274,0.72056,0.9583663,0.96787,0.97851247,0.9604331,0.9595855
45,58.141,49.679,28416,5244,250.0,67.0,458.0,21,52258.0,231.0,2.26666,5244,250.0,67.0,458.0,21,52258.0,231.0,2.26666,5611,802.0,67.0,3812.0,7,52258.0,231.0,14,52224.0,52489.0,156.49,81.08,1,231.0,231.0,4911.0,1.0,5244.0,7243.0,7012.0,3,0.0,0,0.0,0,7,63.64,12,20.0,12.0,0.25,5,1.0,2,0.0,0,0.0,0,0.0,0,0.6,3,0.0,0,0.2,1,0.2,1,0.0,0,1.0,2,0.67,2,2,20,0.0,2,1,0.5,1,0.67,8,0.57704246,0.91194814,0.93669015,0.9490329,0.92248565,0.9305445,15.185722,11.6585455,13.169096,7.1106944,13.699461,10.239637,0.67838997,0.9435395,0.9577547,0.9633541,0.9612246,0.95692307
45,35.705,49.679,28416,1367,228.0,111.0,307.0,6,61123.0,307.0,2.20886,1367,228.0,111.0,307.0,6,61123.0,307.0,2.20886,1525,1525.0,1525.0,1525.0,1,61123.0,1525.0,5,20322.430570653818,62648.0,206.01615150587537,442.65,1,307.0,1367.0,1367.0,1.0,1367.0,3532.0,2166.0,1,0.0,0,0.0,0,11,47.83,24,40.0,24.0,0.42,17,0.5,4,0.0,0,0.0,0,0.5,4,0.71,12,0.0,0,0.0,0,0.29,5,0.0,0,0.57,8,0.57,8,14,40,4.75,35,21,0.14,1,0.62,15,0.36677703,0.8605983,0.89904284,0.93597794,0.88514495,0.89894384,17.470522,11.816136,13.011753,7.093318,12.536966,10.457122,0.7043105,0.93270797,0.9525905,0.97335327,0.9351734,0.95768976
45,17.756,49.679,28416,9502,297.0,112.0,622.0,32,65674.0,272.0,2.27734,9502,297.0,112.0,622.0,32,65674.0,272.0,2.27734,10731,10731.0,10731.0,10731.0,1,65674.0,10731.0,28,65652.0,28158.814779460183,64.08,156.70549557460632,1,272.0,9502.0,9502.0,0.9920886636421191,9502.0,9502.0,0.0,3,0.0,0,0.05,1,31,77.5,48,82.0,48.0,0.44,36,0.65,13,0.0,0,0.0,0,0.25,5,0.83,30,0.0,0,0.0,0,0.17,6,0.25,1,0.86,19,0.77,20,22,82,4.33,69,41,0.21,3,0.77,37,0.594724,0.9338379,0.95055425,0.96368897,0.9199329,0.94127923,17.294992,11.528976,13.119946,7.121079,13.597148,9.860489,0.8292182,0.9511702,0.9725535,0.98329747,0.9673614,0.96711755
36,67.985,68.91,28416,474,119.0,17.0,221.0,4,574.0,127.0,2.42596,457,152.0,110.0,221.0,3,574.0,127.0,2.42786,515,172.0,17.0,388.0,3,574.0,388.0,1,1240.0,962.0,72.9,51.6,1,127.0,457.0,457.0,0.0,474.0,457.0,0.0,1,0.0,0,0.13,2,20,62.5,34,58.0,34.0,0.29,17,0.22,2,0.0,0,0.11,1,0.56,5,0.53,9,0.0,0,0.06,1,0.41,7,0.0,0,0.6,9,0.53,9,15,58,5.67,51,29,0.11,1,0.85,29,0.307356525,0.874969689,0.900922377,0.917741878,0.879109958,0.87795778,15.966215,11.636319,13.1694975,7.14901,12.115973,10.242573,0.68426716,0.95493025,0.9639085,0.97497743,0.954027,0.96779525
36,73.48,68.91,28416,10215,393.0,85.0,1187.0,26,2346.0,428.0,2.5411,10215,393.0,85.0,1187.0,26,2346.0,428.0,2.5411,11587,5794.0,428.0,11159.0,2,2346.0,428.0,19,2326.0,2775.0,61.58,39.74,1,428.0,10215.0,10215.0,0.0,10215.0,10215.0,0.0,4,0.0,0,0.12,2,21,61.76,36,66.0,36.0,0.27,18,0.4,4,0.0,0,0.1,1,0.4,4,0.67,12,0.0,0,0.06,1,0.28,5,0.33,1,0.56,9,0.53,10,16,66,5.67,39,21,0.09,1,0.81,29,0.6096285,0.88620865,0.9351787,0.9506551,0.9196593,0.9380653,16.994072,11.789168,13.600056,7.4318776,12.824127,10.889935,0.7223965,0.91266876,0.9490372,0.96630543,0.9308184,0.9512881
36,13.7,68.91,28416,4663,291.0,85.0,792.0,16,15428.0,349.0,2.35363,4663,291.0,85.0,792.0,16,15428.0,349.0,2.35363,5292,1323.0,178.0,4219.0,4,15428.0,4219.0,10,15369.0,19647.0,451.93,56.83,1,349.0,3639.0,3639.0,0.0,4663.0,3639.0,0.0,1,0.0,0,0.0,0,13,54.17,26,53.0,26.0,0.28,15,0.22,2,0.0,0,0.0,0,0.67,6,0.4,6,0.0,0,0.0,0,0.6,9,0.5,1,0.8,8,0.75,9,10,53,3.0,33,15,0.29,2,0.69,18,0.19222404,0.8517829,0.88472193,0.92081636,0.8592026,0.89129925,16.2026,11.5741005,13.370152,7.1637797,12.340206,10.1076765,0.47990134,0.9500058,0.94945806,0.9663077,0.9400792,0.95393187
36,7.033,68.91,28416,8702,264.0,76.0,624.0,33,19666.0,529.0,2.36886,8702,264.0,76.0,624.0,33,19666.0,529.0,2.36886,9817,1402.0,76.0,5792.0,7,19666.0,5792.0,23,19647.0,25459.0,56.83,281.45,1,529.0,4918.0,5967.0,1.0,8702.0,6487.0,1569.0,1,0.0,0,0.27,4,23,60.53,42,78.0,42.0,0.23,18,0.15,2,0.0,0,0.08,1,0.46,6,0.39,7,0.0,0,0.11,2,0.5,9,0.6,3,0.67,10,0.65,13,15,78,14.0,16,9,0.27,3,0.74,31,0.16652668,0.916971,0.91368616,0.92592007,0.88532984,0.8798408,16.064177,11.369172,13.051775,7.0529313,12.769363,10.384818,0.36605036,0.95543945,0.9580802,0.95398706,0.94028306,0.9217797
36,64.249,68.91,28416,11305,263.0,63.0,882.0,43,27399.0,72.0,2.39379,11305,263.0,63.0,882.0,43,27399.0,72.0,2.39379,12832,2139.0,186.0,5257.0,6,27399.0,337.0,32,28942.0,37585.0,78.48,44.0,1,72.0,322.0,10578.0,1.0,11305.0,11881.0,11559.0,7,0.0,0,0.29,2,12,70.59,18,33.0,18.0,0.24,8,0.25,1,0.0,0,0.0,0,0.75,3,0.5,4,0.0,0,0.0,0,0.5,4,0.0,0,0.57,4,0.44,4,7,33,3.0,23,11,0.17,1,0.89,16,0.13450114,0.8829158,0.8999643,0.9243217,0.8664746,0.859055,15.356185,11.30507,12.8313265,7.0624795,12.990008,10.735844,0.6618688,0.9450972,0.9553509,0.97078586,0.9390969,0.9481633
36,0.0,68.91,28416,4316,332.0,67.0,941.0,13,41779.0,230.0,2.34003,4316,332.0,67.0,941.0,13,41779.0,230.0,2.34003,4876,1625.0,170.0,3657.0,3,41779.0,3657.0,8,46054.0,45437.0,316.24,293.42,1,230.0,3342.0,4146.0,1.0,4316.0,4687.0,1345.0,2,0.0,0,0.18,2,18,60.0,32,55.0,32.0,0.31,17,0.56,5,0.0,0,0.0,0,0.44,4,0.53,9,0.0,0,0.0,0,0.47,8,0.0,0,0.82,9,0.56,9,11,55,4.5,11,8,0.43,3,0.72,23,0.19803487,0.7462073,0.78257614,0.73180586,0.72861916,0.77893496,19.304071,12.518943,14.223363,8.696161,16.51065,10.52104,0.40534344,0.8223979,0.85793525,0.79984033,0.8413082,0.8423312
36,35.751,68.91,28416,6368,245.0,96.0,441.0,26,47213.0,441.0,2.33757,6368,245.0,96.0,441.0,26,47213.0,441.0,2.33757,7201,3600.0,434.0,6767.0,2,47213.0,6767.0,22,47166.0,53980.0,239.98,257.68,1,441.0,5969.0,5969.0,0.0,6368.0,5969.0,0.0,2,0.0,0,0.14,1,12,60.0,23,37.0,23.0,0.3,11,0.5,2,0.0,0,0.0,0,0.5,2,0.73,8,0.0,0,0.0,0,0.27,3,0.0,0,0.57,4,0.5,4,7,37,0.0,31,19,0.2,1,0.57,13,0.24020311,0.7874451,0.826476,0.79949504,0.81752336,0.7800525,17.705229,11.500828,13.412824,7.1830883,14.736241,10.654047,0.6460821,0.9500892,0.9614518,0.96373844,0.9516469,0.9459516
36,62.491,68.91,28416,14837,297.0,74.0,1631.0,50,54033.0,457.0,2.33799,14837,297.0,74.0,1631.0,50,54033.0,457.0,2.33799,16419,8210.0,651.0,15768.0,2,54033.0,15768.0,46,53980.0,69802.0,257.68,50.64,2,457.0,14837.0,14837.0,1.0,14837.0,17546.0,2708.0,7,0.0,0,0.15,2,22,62.86,40,65.0,40.0,0.34,22,0.09,1,0.0,0,0.09,1,0.64,7,0.32,7,0.0,0,0.05,1,0.64,14,0.4,2,0.69,9,0.61,11,13,65,4.0,36,21,0.27,3,0.68,27,0.5255923,0.91148233,0.9277955,0.9354478,0.9257983,0.90124977,15.25567,11.432448,12.962536,6.9974413,13.49839,10.40469,0.5216231,0.94676405,0.9614972,0.96406615,0.95512885,0.93102115
36,72.015,68.91,28416,6303,252.0,133.0,606.0,25,0.0,193.0,2.32777,6110,255.0,133.0,606.0,24,231.0,287.0,2.32684,6989,1165.0,246.0,2685.0,6,0.0,518.0,18,1389.0,518.0,61.49,37.24,1,193.0,480.0,480.0,0.0,6303.0,480.0,0.0,1,0.0,0,0.07,1,33,78.57,45,79.0,45.0,0.33,26,0.46,6,0.0,0,0.08,1,0.23,3,0.73,19,0.0,0,0.04,1,0.23,6,0.4,2,0.79,11,0.68,13,14,79,8.0,73,41,0.1,1,0.87,39,0.30842346,0.9143296,0.92812175,0.94918734,0.9114501,0.9038425,15.459453,11.246095,13.189605,7.059093,13.165581,10.2973175,0.566459,0.9664466,0.9660269,0.9710868,0.9516485,0.95246124
36,33.919,68.91,28416,10723,275.0,92.0,1014.0,39,853.0,314.0,2.30496,10723,275.0,92.0,1014.0,39,853.0,314.0,2.30496,12405,1772.0,163.0,7870.0,7,853.0,537.0,26,824.0,1389.0,96.14,61.49,1,314.0,507.0,8191.0,1.0,10723.0,12302.0,11795.0,3,0.0,0,0.0,0,26,65.0,41,73.0,41.0,0.32,23,0.1,1,0.0,0,0.0,0,0.8,8,0.52,12,0.0,0,0.0,0,0.48,11,0.17,1,0.6,9,0.48,10,15,73,0.0,69,38,0.08,1,0.76,31,0.38245967,0.93017083,0.94283175,0.9556799,0.91899604,0.92621124,16.394932,11.367328,13.088608,7.019486,13.836578,10.027636,0.51969,0.9577848,0.96648824,0.97576797,0.96127045,0.94634163
36,56.41,68.91,28416,4232,235.0,77.0,465.0,18,15828.0,465.0,2.29,4061,239.0,77.0,465.0,17,15828.0,465.0,2.2879,5002,1667.0,171.0,3541.0,3,15828.0,3541.0,13,15749.0,26660.0,434.38,78.59,1,465.0,3036.0,3036.0,0.0,4232.0,3036.0,0.0,2,0.0,0,0.11,1,24,77.42,28,59.0,28.0,0.17,10,0.17,1,0.0,0,0.0,0,0.5,3,0.6,6,0.0,0,0.0,0,0.4,4,0.5,1,0.56,5,0.55,6,9,59,0.0,20,6,0.38,3,0.79,22,0.3564982,0.89427114,0.93425834,0.9410145,0.91806364,0.91045773,15.77314,11.640459,13.47593,7.151916,14.24656,10.302055,0.6503954,0.93750304,0.958437,0.9685251,0.95335793,0.9597977
36,70.11,68.91,28416,11107,236.0,69.0,567.0,47,19538.0,131.0,2.28028,11107,236.0,69.0,567.0,47,19538.0,131.0,2.28028,13173,2196.0,595.0,4683.0,6,19538.0,595.0,35,20610.0,20133.0,69.6,43.63,1,131.0,4663.0,5640.0,1.0,11107.0,9933.0,5270.0,5,0.0,0,0.2,1,9,60.0,17,36.0,17.0,0.14,5,0.5,1,0.0,0,0.0,0,0.5,1,0.8,4,0.0,0,0.0,0,0.2,1,0.0,0,0.4,2,0.22,2,5,36,4.0,30,13,0.25,1,0.76,13,0.38808674,0.90050566,0.91877073,0.94580394,0.9156195,0.9133328,14.294329,11.255573,13.150639,6.988177,12.741899,9.614813,0.63558584,0.95993626,0.96857214,0.9733523,0.9647771,0.9585315
36,20.659,68.91,28416,3704,232.0,94.0,390.0,16,32010.0,265.0,2.29033,3704,232.0,94.0,390.0,16,32010.0,265.0,2.29033,4226,1409.0,477.0,2229.0,3,32010.0,477.0,12,31935.0,32487.0,311.77,77.14,1,265.0,440.0,2330.0,1.0,3704.0,3307.0,2867.0,1,0.0,0,0.0,0,6,42.86,11,43.0,11.0,0.09,4,1.0,1,0.0,0,0.0,0,0.0,0,0.75,3,0.0,0,0.0,0,0.25,1,0.0,0,0.25,1,0.2,1,4,43,24.0,25,3,0.33,1,0.73,8,0.41519865,0.89019877,0.92779917,0.93357086,0.88439286,0.89805317,16.232159,11.696904,13.54263,7.2657847,13.958859,10.043956,0.6339186,0.9414486,0.95842636,0.9701109,0.9262291,0.9357262
36,11.136,68.91,28416,6714,258.0,98.0,456.0,26,36292.0,202.0,2.32156,6262,250.0,98.0,456.0,25,36292.0,202.0,2.32149,7903,2634.0,198.0,4812.0,3,36292.0,4812.0,21,36233.0,41104.0,424.48,355.8,1,202.0,3897.0,3897.0,0.0,6714.0,3897.0,0.0,1,0.0,0,0.07,1,23,63.89,40,71.0,40.0,0.35,25,0.4,4,0.0,0,0.1,1,0.4,4,0.68,17,0.0,0,0.04,1,0.28,7,0.25,1,0.6,9,0.53,10,15,71,4.25,28,13,0.18,2,0.78,31,0.1558825,0.86365426,0.8947194,0.9328537,0.85845023,0.86668193,16.588953,11.62735,13.231265,7.116932,13.121678,9.762397,0.40659878,0.92382956,0.9371968,0.95918083,0.93129116,0.9190308
36,64.322,68.91,28416,10766,317.0,117.0,1020.0,34,41167.0,175.0,2.32054,10766,317.0,117.0,1020.0,34,41167.0,175.0,2.32054,12307,3077.0,134.0,7756.0,4,41167.0,175.0,26,41104.0,41342.0,355.8,47.96,1,175.0,6857.0,10766.0,1.0,10766.0,20595.0,13738.0,4,0.0,0,0.0,0,19,61.29,29,55.0,29.0,0.36,20,0.44,4,0.0,0,0.11,1,0.44,4,0.6,12,0.0,0,0.15,3,0.25,5,0.0,0,0.75,9,0.56,9,12,55,3.5,51,26,0.1,1,0.72,21,0.20416458,0.83662796,0.87781364,0.90618145,0.88337946,0.8364362,15.310093,11.498089,13.466917,7.1863523,12.729781,9.921086,0.5716949,0.929129,0.9562691,0.9586422,0.94575816,0.92571837
36,71.136,68.91,28416,10432,217.0,68.0,687.0,48,247.0,172.0,2.32281,10432,217.0,68.0,687.0,48,247.0,172.0,2.32281,12589,1574.0,172.0,3262.0,8,247.0,172.0,30,197.0,420.0,236.38,50.27,1,0.0,0.0,0.0,0.9980937383079664,10432.0,0.0,0.0,0,0.0,0,0.2,2,17,68.0,27,51.0,27.0,0.27,14,0.12,1,0.0,0,0.0,0,0.62,5,0.57,8,0.0,0,0.0,0,0.43,6,0.5,2,0.6,6,0.57,8,10,51,5.5,36,19,0.17,1,0.81,22,0.35180864,0.8578093,0.8986874,0.91684175,0.8794794,0.8652825,15.2024765,11.665484,13.236011,7.1529045,13.301158,10.348955,0.54976815,0.9449373,0.95820993,0.9675494,0.9526588,0.955901
36,6.813,68.91,28416,10852,247.0,71.0,1144.0,44,4012.0,216.0,2.34565,10852,247.0,71.0,1144.0,44,4012.0,216.0,2.34565,12817,1602.0,154.0,7382.0,8,4012.0,216.0,29,3990.0,4228.0,69.47,79.16,1,0.0,0.0,0.0,0.9995383862668283,10852.0,0.0,0.0,0,0.0,0,0.12,2,21,67.74,34,65.0,34.0,0.26,17,0.64,7,0.0,0,0.0,0,0.36,4,0.65,11,0.0,0,0.0,0,0.35,6,0.0,0,0.69,11,0.55,11,16,65,6.0,30,15,0.29,2,0.71,24,0.2287144,0.88662153,0.9059179,0.9281705,0.8877636,0.8922949,15.544355,11.405126,13.037848,7.030529,12.595292,10.285756,0.62894803,0.95199525,0.96403563,0.9708769,0.95189404,0.95670193
36,78.755,68.91,28416,16285,319.0,98.0,2294.0,51,0.0,197.0,2.31447,15811,323.0,98.0,2294.0,49,17154.0,202.0,2.31364,18623,1693.0,134.0,9751.0,11,0.0,197.0,33,17120.0,197.0,101.98,236.38,1,197.0,197.0,8769.0,1.0,16285.0,22080.0,21882.0,2,0.0,0,0.06,1,33,80.49,44,73.0,44.0,0.25,18,0.5,5,0.0,0,0.0,0,0.3,3,0.78,14,0.0,0,0.0,0,0.22,4,0.12,1,0.56,9,0.42,10,16,73,3.67,62,37,0.08,1,0.77,34,0.40003818,0.9127356,0.93955404,0.9469366,0.9064405,0.9168368,15.486995,11.280776,12.897359,7.0218825,13.033591,10.413392,0.6695346,0.94869715,0.9673064,0.9707841,0.9543741,0.95141304
36,68.132,68.91,28416,7072,196.0,82.0,319.0,36,27089.0,140.0,2.34697,7072,196.0,82.0,319.0,36,27089.0,140.0,2.34697,8749,1250.0,405.0,2957.0,7,27089.0,2957.0,22,53440.0,30046.0,213.37,381.61,1,140.0,2105.0,2105.0,0.0,7072.0,2105.0,0.0,1,0.0,0,0.0,0,5,83.33,6,11.0,6.0,0.18,2,0.0,0,0.0,0,0.0,0,0.0,0,1.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2,11,0.0,4,2,0.5,1,0.67,4,0.5014152,0.9127425,0.93093556,0.9491962,0.8983348,0.9067339,15.084118,11.396774,13.070077,7.164285,12.755744,10.280406,0.6607262,0.9529124,0.95919484,0.9729106,0.93791914,0.95115906
36,82.564,68.91,28416,5101,213.0,74.0,396.0,24,30108.0,162.0,2.38264,5101,213.0,74.0,396.0,24,30108.0,162.0,2.38264,5790,965.0,103.0,2769.0,6,30108.0,1279.0,17,30046.0,36588.0,381.61,71.76,1,162.0,1146.0,1146.0,0.0,5101.0,1146.0,0.0,0,0.0,0,0.08,1,14,58.33,25,42.0,25.0,0.38,16,0.38,3,0.0,0,0.25,2,0.38,3,0.62,10,0.0,0,0.12,2,0.25,4,0.0,0,0.67,8,0.57,8,12,42,6.0,24,13,0.33,2,0.84,21,0.13954575,0.8382395,0.8532631,0.91388774,0.8120886,0.79341084,16.324469,11.321071,13.351451,7.1781893,13.538286,10.593243,0.29311588,0.9032919,0.91094637,0.9556027,0.9086402,0.8814822
36,70.696,68.91,28416,22197,247.0,91.0,523.0,90,31556.0,475.0,2.31913,21982,247.0,91.0,523.0,89,31556.0,475.0,2.31892,25150,2794.0,168.0,6157.0,9,31556.0,1005.0,76,36588.0,32561.0,71.76,90.57,1,475.0,955.0,3756.0,1.0,22197.0,4882.0,3927.0,2,0.0,0,0.2,5,25,50.0,53,106.0,53.0,0.27,29,0.43,6,0.0,0,0.14,2,0.29,4,0.62,18,0.0,0,0.14,4,0.24,7,0.29,2,0.48,12,0.44,14,25,106,6.5,59,27,0.24,4,0.64,34,0.11163494,0.8458655,0.8603298,0.91563743,0.864294,0.8481723,17.015495,11.559654,13.03822,7.14631,13.161775,10.358575,0.74014336,0.9538849,0.960992,0.9716471,0.9546563,0.958094
36,4.322,68.91,28416,19264,264.0,70.0,1519.0,73,37425.0,182.0,2.32393,19073,265.0,70.0,1519.0,72,37425.0,182.0,2.32441,22443,3741.0,403.0,6239.0,6,37425.0,5933.0,60,37358.0,70325.0,536.64,339.92,1,182.0,4941.0,19264.0,1.0,19264.0,60989.0,56048.0,2,0.0,0,0.0,0,22,62.86,34,74.0,34.0,0.27,20,0.11,1,0.0,0,0.22,2,0.67,6,0.3,6,0.0,0,0.1,2,0.6,12,0.0,0,0.69,9,0.53,9,13,74,4.0,64,27,0.22,2,0.85,29,0.44390547,0.90757823,0.9359686,0.9491556,0.91994923,0.930869,14.622516,11.314786,12.887293,7.022639,13.404449,10.00747,0.6148124,0.9411441,0.9677307,0.96491736,0.95469993,0.9589489
29,14.505,59.048,19289,5677,378.0,152.0,778.0,15,415.0,397.0,2.43115,5149,368.0,152.0,778.0,14,415.0,397.0,2.43864,5957,2979.0,887.0,5070.0,2,415.0,5070.0,11,369.0,5485.0,114.6,290.84,1,0.0,0.0,0.0,0.9972869379672855,5677.0,0.0,0.0,0,0.0,0,0.0,0,16,100.0,17,25.0,17.0,0.36,9,1.0,2,0.0,0,0.0,0,0.0,0,0.78,7,0.0,0,0.0,0,0.22,2,0.0,0,0.29,2,0.25,2,7,25,2.0,16,10,0.17,1,0.88,15,0.460223479,0.891017449,0.916417306,0.932624659,0.889187463,0.908159671,15.951715,12.099172,13.568578,7.38665,12.770156,10.083327,0.7293059,0.9227602,0.9471009,0.9612462,0.94200987,0.94493353
29,19.927,59.048,19289,7100,710.0,123.0,2544.0,10,5525.0,383.0,2.43781,7100,710.0,123.0,2544.0,10,5525.0,383.0,2.43781,7206,7206.0,7206.0,7206.0,1,5525.0,7206.0,9,5485.0,12731.0,290.84,283.99,1,0.0,0.0,0.0,0.9989246369544921,7100.0,0.0,0.0,0,0.0,0,0.0,0,26,83.87,34,55.0,34.0,0.25,14,0.43,3,0.0,0,0.0,0,0.29,2,0.64,9,0.0,0,0.0,0,0.36,5,0.4,2,0.5,5,0.47,7,10,55,2.0,6,4,0.22,2,0.79,27,0.39654794,0.8342391,0.88737345,0.9269524,0.835378,0.89406335,16.983276,11.6660385,13.642846,7.462301,12.895498,10.049076,0.60967195,0.9173313,0.9164711,0.945889,0.8985118,0.9326976
29,39.78,59.048,19289,10705,465.0,97.0,1094.0,23,0.0,369.0,2.41819,10337,470.0,97.0,1094.0,22,12786.0,767.0,2.41725,11045,2761.0,146.0,9674.0,4,0.0,369.0,18,12731.0,369.0,283.99,114.6,1,369.0,369.0,10560.0,1.0,10705.0,22473.0,22104.0,2,0.0,0,0.0,0,37,90.24,39,68.0,39.0,0.16,11,0.14,1,0.0,0,0.29,2,0.29,2,0.45,5,0.0,0,0.18,2,0.36,4,0.25,1,0.5,6,0.44,7,12,68,2.5,53,29,0.3,3,0.77,30,0.26331234,0.8659972,0.8754759,0.9230814,0.8630573,0.88373595,16.84503,11.686819,13.371081,7.177689,12.964632,9.825165,0.3990017,0.9390222,0.9459001,0.9616035,0.9343332,0.92713326
29,53.114,59.048,19289,18547,442.0,80.0,1792.0,42,23567.0,560.0,2.41785,18547,442.0,80.0,1792.0,42,23567.0,560.0,2.41785,19072,2119.0,80.0,14742.0,9,23567.0,14742.0,29,23550.0,40777.0,66.95,85.7,1,560.0,14371.0,14962.0,1.0,18547.0,15108.0,737.0,4,0.0,0,0.0,0,26,81.25,34,61.0,34.0,0.18,11,0.33,2,0.0,0,0.0,0,0.5,3,0.64,7,0.0,0,0.0,0,0.36,4,0.33,1,0.5,5,0.46,6,10,61,4.0,52,27,0.12,1,0.74,25,0.23702824,0.9045529,0.9187149,0.93528306,0.9037445,0.9046119,15.257955,11.453299,13.012049,7.1606345,12.84626,9.775278,0.64527804,0.9353191,0.9418487,0.96282595,0.9414252,0.9438066
